"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Sunday, December 01, 2013",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
13-86992T,12/1,0142 hrs,12/1,0142 hrs,12/1 0228 hrs Public Urination,Lot 16,Cleared by Arrest
"",,,,,,200 Block E Apache,
13-87012T,12/1,0326 hrs,12/1,0326 hrs,12/1 0352 hrs DUI,,Cleared by Arrest
"",,,,,,Blvd,
13-87013T,12/1,0324 hrs,12/1,0324 hrs,12/1 0335 hrs Minor with Alcohol in Body,Hassayampa Phase 2,Cleared by Arrest
13-87036T,12/1,0849 hrs,11/29,2330 hrs,11/29 2345 hrs Hit and Run,Lot 59,Pending
13-87049T,12/1,1014 hrs,11/30,1500 hrs,12/1 0930 hrs Bike Theft,Barrett,Pending
13-87082T,12/1,1325 hrs,11/30,1830 hrs,11/30 2230 hrs Vehicle Burglary,Lot 59E,Pending
13-87130T,12/1,1831 hrs,11/26,1000 hrs,12/1 1300 hrs Bike Theft,Manzanita,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,200 Block E Apache,
13-87229T,12/2,0725 hrs,12/1,2200 hrs,12/1,2215 hrs,Theft,,Pending
"",,,,,,,,Blvd,
"",,,,,,,,Fulton Parking,
13-87252T,12/2,0904 hrs,11/30,1515 hrs,12/1,1000 hrs,Vehicle Burglary,,Pending
"",,,,,,,,Structure,
"",,,,,,,,Business Administration,
13-87259T,12/2,0954 hrs,11/25,1000 hrs,12/2,0945 hrs,Burglary,,Pending
"",,,,,,,,C Wing,
13-87277T,12/2,1156 hrs,11/30,1900 hrs,11/30,1900 hrs,Forgery Fraud,Towers,Pending
13-87284D,12/2,1232 hrs,12/2,0900 hrs,12/2,1230 hrs,Theft,Ucent,Pending
13-87285D,12/2,1232 hrs,11/29,1500 hrs,12/2,0800 hrs,Criminal Damage,Central Plant South,Pending
13-87295T,12/2,1330 hrs,11/27,1700 hrs,12/2,1200 hrs,Vehicle Burglary,1700 Block S Rural Rd,Pending
