"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Wednesday, June 01, 2016",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,,S Rural Rd / E,
16-44967T,6/1,0022 hrs,6/1,0022 hrs,"6/1 0215 hrs DUI, DUI w/ BAC .08 or higher",,Cleared by Arrest
"",,,,,,University DR,
"",,,,,,Business Administration,
16-45010T,6/1,0430 hrs,6/1,0335 hrs,6/1 0420 hrs Burglary,,Pending
"",,,,,,C Wing,
"",,,,,,S Forest Ave / E,
16-45115T,6/1,1011 hrs,6/1,1015 hrs,"6/1 1015 hrs Dumping Refuse, Rubbish, or Debris on Highway",,Cleared by Arrest
"",,,,,,University Dr,
16-45230T,6/1,1742 hrs,6/1,1742 hrs,"6/1 1801 hrs Assault, Criminal Damage",Vista del Sol,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
16-45370T,6/2,0627 hrs,6/2,0001 hrs,6/2,0500 hrs,Theft,Manzanita,Pending
16-45534P,6/2,1719 hrs,5/28,2200 hrs,5/29,0600 hrs,Sexual Assault,7000 Blk E Trent Ave,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,UCENT Parking,
16-45821D,6/3,1914 hrs,6/3,1035 hrs,6/3,1600 hrs,Fail to stop on striking unattended vehicle,,Pending
"",,,,,,,,Structure,
"",,,,,,,,S College Ave/E,
16-45847T,6/3,2110 hrs,6/3,2110 hrs,6/3,2130 hrs,Expired Temporary Registration,,Cleared by Arrest
"",,,,,,,,University DR,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
16-45915T,6/4,0157 hrs,6/4,0157 hrs,6/4,0157 hrs,Under 21 possession of alcohol,Barrett,Cleared by Arrest
"",,,,,,,,Sun Devil Fitness,
