"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Monday, June 01, 2015",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
15-38995T,6/1,0901 hrs,5/29,0900 hrs,6/1 0845 hrs Criminal Damage,Bus Shelter 138,Pending
15-39100T,6/1,1531 hrs,6/1,1300 hrs,6/1 1310 hrs Theft,Memorial Union,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
15-39346T,6/2,1343 hrs,4/10,1400 hrs,5/10,1400 hrs,Bike Theft,Hassayampa Phase 1,Pending
"",,,,,,,,8200 Block of Calle,
15-39353T,6/2,0904 hrs,1/1,0000 hrs,6/2,0000 hrs,Theft,,Pending
"",,,,,,,,Azteca Guadalupe,
15-39440T,6/2,2200 hrs,6/2,2202 hrs,6/2,2335 hrs,Criminal Trespass,Life Science Building,Cleared By Arrest
"",,,,,,,,500 Block of North,
15-39402D,6/2,1750 hrs,6/2,1750 hrs,6/2,1750 hrs,Disturbance,,Pending
"",,,,,,,,Central Ave,
"",,,,,,,,Sun Devil Fitness,
15-80000036T,6/2,2047 hrs,6/2,1945 hrs,6/2,1945 hrs,Theft,,Pending
"",,,,,,,,Center,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Misconduct Involving Weapons, Misconduct Involving",,
"",,,,,,,,S Rio Salado Pky/ S,
15-39471T,6/3,0100 hrs,6/3,0100 hrs,6/3,0342 hrs,"Weapons, Possession of Marijuana, Possession Drug",,Pending
"",,,,,,,,Rural Rd,
"",,,,,,,Paraphernalia,,
15-39664T,6/3,2231 hrs,6/3,2312 hrs,6/4,0029 hrs,Warrant Arrest,900 S Mill Ave,Cleared By Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,University Service,
