"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Thursday, June 01, 2017",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
17-43905T,6/1,1429 hrs,6/1,1150 hrs,6/1 1400 hrs Bike Theft,Schwada,Pending
17-44019T,6/1,2220 hrs,6/1,2220 hrs,6/1 2220 hrs Criminal Trespass,Art Building,Cleared By Arrest
17-44025T,6/1,2245 hrs,6/1,2245 hrs,6/1 2245 hrs Criminal Trespass,Art Building,Cleared By Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
17-80000135T,6/2,2402 hrs,1/16,1800 hrs,1/16,2000 hrs,Bike Theft,Manzanita Dinning Hall,Pending
"",,,,,1200,,,,
17-80000136T,6/2,1716 hrs,6/2,2-Jun,,1200 hrs,Theft,Memorial Union,Pending
"",,,,,hrs,,,,
"",,,,,,,"Possession of Dangerous Drugs, Possession of Drug",Campus Children's,
17-44081T,6/2,0347 hrs,6/2,0347 hrs,6/2,0347 hrs,,,Pending
"",,,,,,,Paraphernalia,Center,
"",,,,,,,DUI-Extreme W/ Bac of 0.15 or more but less than,W University Dr/ S,
17-44071T,6/2,0232 hrs,6/2,0232 hrs,6/2,0433 hrs,,,Cleared By Arrest
"",,,,,,,"0.20, DUI w/ BAC of .08 or Higher, DUI",Farmer Ave,
"",,,,,,,,E Williams Field Rd/ S,
17-44236P,6/2,2011 hrs,6/2,2011 hrs,6/2,2123 hrs,Driving with a Suspended license,,Cleared By Arrest
"",,,,,,,,Sagewood,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,NONE,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,S College Ave/E,
