"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Wednesday, July 01, 2015",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,,S Rural Rd/ E,
15-46389T,7/1,0039 hrs,7/1,0040 hrs,7/1 0048 hrs Obstructing a Highway or Other Public Thoroughfare,,Cleared By Arrest
"",,,,,,Broadway RD,
"",,,,,"DUI, DUI w/BAC of .08 or Higher, DUI-Extreme",S Myrtle Ave/ E,
15-46395T,7/1,0111 hrs,7/1,0111 hrs,7/1 0430 hrs,,Pending
"",,,,,w/BAC of .15 or Higher,University Dr,
"",,,,,,E Van Buren ST/ N,
15-46402D,7/1,0238 hrs,7/1,0238 hrs,7/1 0238 hrs Driving on Suspended License,,Cleared By Arrest
"",,,,,,12th St,
15-46501T,7/1,1259 hrs,6/10,1300 hrs,6/10 1300 hrs Harassment -Communication,Lattie Coor Hall,Pending
"",,,,,,State Farm Building,
15-46511T,7/1,1402 hrs,6/30,1700 hrs,7/1 0500 hrs Criminal Damage,,Pending
"",,,,,,Construction,
15-46606T,7/1,2305 hrs,7/1,2300 hrs,7/1 2305 hrs Unintentional Fire,Psychology North,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
15-46752T,7/2,1143 hrs,7/2,0600 hrs,7/2,1143 hrs,Criminal Damage,University Center A,Pending
"",,,,,,,,S Mill Ave / E,
15-46894T,7/2,2157 hrs,7/2,2155 hrs,7/2,2246 hrs,Driving with a suspended license,,Cleared by Arrest
"",,,,,,,,Broadway Rd,
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
15-46908T,7/2,2250 hrs,7/2,2250 hrs,7/2,2250 hrs,,Vista del Sol,Pending
"",,,,,,,Paraphernalia,,
15-46913W,7/2,2316 hrs,7/2,2316 hrs,7/2,2316 hrs,Driving with a suspended license,4600 Blk W Hearn Ave,Cleared by Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
15-46954T,7/3,0210 hrs,7/3,0210 hrs,7/3,0210 hrs,"Aggravated DUI, DUI - Alcohol, Drug, Vapor, Combo",S Maple Ave / W 5th St,Pending
"",,,,,,,,S Mill Ave  E Apache,
