"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Friday, February 01, 2013",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,,7000 Block E Old,
13-7342P,2/1,0713 hrs,1/24,1300 hrs,1/31 1300 hrs Criminal Damage,,Pending
"",,,,,,Pecos Rd,
13-7344T,2/1,0722 hrs,2/1,0722 hrs,2/1 0816 hrs Minor with Alcohol in Body,Cholla,Cleared by Arrest
13-7528T,2/1,2209 hrs,10/31,1200 hrs,1/1 1200 hrs Structure Burglary,Cereus Hall,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Possession of Drug Paraphernalia, Minor in Possession",,
13-7573T,2/2,0111 hrs,2/2,0111 hrs,2/2,0320 hrs,,Sage Hall,Cleared by Arrest
"",,,,,,,of Alcohol,,
13-7579T,2/2,0200 hrs,2/2,0200 hrs,2/2,0242 hrs,Bike Theft,Taylor Place,Cleared by Arrest
"",,,,,,,"False Reporting to Law Enforcement, Possession of",,
13-7627T,2/2,1020 hrs,2/2,1020 hrs,2/2,1030 hrs,,Structure 4,Cleared by Arrest
"",,,,,,,"Cancelled/Suspended License, Criminal Trespass",,
13-7658T,2/2,1548 hrs,2/1,1400 hrs,2/2,1230 hrs,Bike Theft,Cholla,Pending
"",,,,,,,"Aggravated DUI - While License is Suspended for DUI,",,
"",,,,,,,Refusing to Provide Truthful name to Law,,
"",,,,,,,,40 Block E Gammage,
13-7723T,2/2,2159 hrs,2/2,2159 hrs,2/2,2235 hrs,"Enforcement, Reckless Driving, Unlawful Flight from",,Cleared by Arrest
"",,,,,,,,Pkwy,
"",,,,,,,"Law Enforcement Vehicle, Driving on Suspended",,
"",,,,,,,License,,
"",,,,,,,"Possession of Drug Paraphernalia, Minor in Possession",,
13-7747T,2/2,2312 hrs,2/2,2312 hrs,2/2,2346 hrs,,Palo Verde West,Cleared by Arrest
"",,,,,,,of Alcohol,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
