"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Wednesday, May 01, 2013",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
13-30054T,5/1,0137 hrs,5/1,0137 hrs,"5/1 0157 hrs Disorderly Conduct, Minor with Alcohol in Body",Vista del Sol,Cleared by Arrest
13-30155T,5/1,1113 hrs,5/1,1000 hrs,5/1 1100 hrs Bike Theft,Life Science E Wing,Pending
13-30188T,5/1,1225 hrs,3/12,1200 hrs,4/6 1200 hrs Fraudulent Use of a Credit Card,Cottonwood Hall,Pending
"",,,,,,Interdisciplinary,
13-30226T,5/1,1528 hrs,5/1,1200 hrs,5/1 1430 hrs Theft,Sciences & Technology,Pending
"",,,,,,1,
13-30232T,5/1,1539 hrs,4/27,1330 hrs,5/1 1539 hrs Bike Theft,Lot 59,Pending
13-30262P,5/1,1911 hrs,5/1,1200 hrs,5/1 1400 hrs Structure Burglary,Century Hall,Pending
13-30265T,5/1,1916 hrs,5/1,1916 hrs,5/1 1932 hrs Minor with Alcohol in Body,Vista del Sol,Cleared by Arrest
"",,,,,,Physical Science H,
13-30326T,5/1,2304 hrs,5/1,2130 hrs,5/1 2230 hrs Bike Theft,,Pending
"",,,,,,Wing,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,Bone Yard Storage,
13-30453T,5/2,1000 hrs,3/31,1200 hrs,5/2,0900 hrs,Theft,,Pending
"",,,,,,,,Compound,
13-30505T,5/2,1404 hrs,5/1,1200 hrs,5/2,1200 hrs,Bike Theft,Vista Del Sol,Pending
"",,,,,,,,Vista Del Sol Parking,
13-30561T,5/2,2031 hrs,5/2,2031 hrs,5/2,2031 hrs,"DUI, DUI w/ BAC OF .08 or Higher",,Cleared By Arrest
"",,,,,,,,Structure,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,S Dorsey,
13-30621T,5/3,0038 hrs,5/3,0038 hrs,5/3,0038 hrs,Driving on Suspended License,,Cleared By Arrest
"",,,,,,,,Lane/University Dr,
13-30720T,5/3,1227 hrs,5/3,0915 hrs,5/3,0940 hrs,Theft,Health Center,Pending
"",,,,,,,,Sun Devil Fitness,
13-30727T,5/3,1334 hrs,5/2,1800 hrs,5/2,2000 hrs,Theft,,Pending
"",,,,,,,,Complex,
