"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Tuesday, September 01, 2015",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
15-66010T,9/1,1538 hrs,9/1,1538 hrs,9/1 1705 hrs Driving with a suspended license,S Maple Ave / # 6th St,Cleared by Arrest
"",,,,,"Possession of Marijuana, Possession of Drug",S College Ave / E,
15-66055T,9/1,1959 hrs,9/1,1959 hrs,9/1 2214 hrs,,Pending
"",,,,,Paraphernalia,Veterans Way,
15-66071T,9/1,2043 hrs,9/1,1700 hrs,9/1 2030 hrs Bicycle Theft,Towers Apartments,Pending
"",,,,,,Sun Devil Fitness,
15-66107T,9/1,2214 hrs,9/1,1930 hrs,9/1 2000 hrs Theft,,Pending
"",,,,,,Center,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
15-66262T,9/2,0958 hrs,9/2,0958 hrs,9/2,0958 hrs,Theft,Hayden Library,Pending
15-66350T,9/2,1355 hrs,9/2,0015 hrs,9/2,0035 hrs,Theft,Hassayampa,Pending
15-66470T,9/2,2140 hrs,9/2,2140 hrs,9/3,2311 hrs,Possession of Marijuana,Sonora,Pending
"",,,,,,,,Physical Sciences E,
15-80000069T,9/2,1936 hrs,9/2,1630 hrs,9/2,1820 hrs,Bicycle Theft,,Pending
"",,,,,,,,Wing,
"",,,,,,,,Physical Sciences H-,
15-80000070T,9/2,2100 hrs,9/2,1615 hrs,9/2,1800 hrs,Bicycle Theft,,Pending
"",,,,,,,,Wing,
15-8000068D,9/2,1902 hrs,9/2,1500 hrs,9/2,1800 hrs,Bicycle Theft,UCENT,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,University Center,
15-66619T,9/3,0926 hrs,9/2,1630 hrs,9/2,1630 hrs,"Harassment, Domestic Violence",,Pending
"",,,,,,,,Building,
15-66774T,9/3,1902 hrs,9/3,1500 hrs,9/3,1530 hrs,Theft,Cronkite,Pending
