"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Monday, August 01, 2016",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
16-62431T,8/1,0300 hrs,8/1,0300 hrs,8/1 0300 hrs Bicycle Theft,Life Sciences A Wing,Pending
"",,,,,,1600 Blk E University,
16-62432T,8/1,0311 hrs,8/1,0311 hrs,"8/1 0311 hrs DUI w/ BAC .08 or higher, DUI",,Cleared by Arrest
"",,,,,,Dr,
"",,,,,,Physical Sciences F,
16-62484T,8/1,1001 hrs,5/17,1216 hrs,8/1 1106 hrs Theft,,Pending
"",,,,,,Wing,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,S Terrace Rd / E,
16-62644T,8/2,0207 hrs,8/2,0207 hrs,8/2,0410 hrs,"Extreme DUI, DUI w/ BAC .08 or higher, DUI",,Cleared by Arrest
"",,,,,,,,Broadway Rd,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
16-62937T,8/3,0102 hrs,8/3,0102 hrs,8/3,102 hrs,Driving with a Suspended License,N 5th St/ E Roosevelt,Cleared By Arrest
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
16-62946T,8/3,0207 hrs,8/3,0207 hrs,8/3,0207 hrs,,S Ash/W 6th St,Pending
"",,,,,,,Paraphernalia,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
16-63421T,8/4,1808 hrs,8/4,1810 hrs,8/4,1810 hrs,Criminal Trespass,Memorial Union,Cleared By Arrest
16-63533T,8/4,2315 hrs,8/4,2315 hrs,8/4,2348 hrs,Driving with a Suspended License,S College Ave/ E 7th St,Cleared By Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
