"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Tuesday, August 01, 2017",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
17-58921T,8/1,0201 hrs,8/1,0201 hrs,8/1 0201 hrs Theft of Means of Transportation.,Skyspace,Cleared by Arrest
"",,,,,,E Gammage Pky/S,
17-58940T,8/1,0633 hrs,7/31,1800 hrs,"8/1 0630 hrs Criminal Damage-Deface or Damage Property, Theft",,Pending
"",,,,,,Forest Ave,
"",,,,,,N 47thAve/N University,
17-59013W,8/1,1837 hrs,8/1,1837 hrs,"8/2 0025 hrs DUI-Aggravated, While Suspended for DUI.",,Pending
"",,,,,,Way,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
17-59166T,8/2,0750 hrs,7/31,1600 hrs,8/1,0710 hrs,Theft,Memorial Union,Pending
17-59310T,8/2,1750 hrs,8/2,1745 hrs,8/2,1815 hrs,Indecent Exposure,Hayden Library,Pending
"",,,,,,,"Possession Marijuana, Drug Paraphernalia, Unlawful",,
17-59370,8/2,2149 hrs,8/2,2130 hrs,8/2,2130 hrs,,Barrett,Cleared by Arrest
"",,,,,,,to Consume Alcohol in Public,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"DUI-Aggravated while Suspended, DUI Slightest",,
"",,,,,,,"Degree,  DUI over 0.08 BAC, DUI over 0.15 BAC.",,
"",,,,,,,,S Mill Ave/E University,
17-59445T,8/3,0247 hrs,8/3,0247 hrs,8/3,0304 hrs,Possession Drug Paraphernalia. Unlawful Possession-,,Pending
"",,,,,,,,Dr,
"",,,,,,,"Prescription-only Drugs, Driving on Suspended",,
"",,,,,,,License.,,
17-59468D,8/3,0655 hrs,8/2,1700 hrs,8/3,0630 hrs,Criminal Damage-Deface or Damage Property,300 Blk N 1st Ave,Pending
"",,,,,Occurred,,,
"",Date,Time,,,,,,
Incident #,,,,From,,Thru,Description,Location Disposition
