"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Sunday, November 01, 2015",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,,E University Dr & N,
15-84619T,11/1,0222 hrs,11/1,0222 hrs,11/1 0356 hrs DUI,,Pending
"",,,,,,Priest Dr,
"",,,,,,E Lemon St & S Rural,
15-84630T,11/1,0322 hrs,11/1,0322 hrs,"11/1 0548 hrs Assault, Domestic Violence",,Cleared by Arrest
"",,,,,,Rd,
15-84674T,11/1,0845 hrs,11/1,0001 hrs,11/1 0530 hrs Criminal Damage,Hassayampa,Pending
15-84801T,11/1,0801 hrs,10/21,2330 hrs,10/21 2359 hrs Theft,Hassayampa,Pending
"",,,,,,Physical Education,
15-84802T,11/1,2033 hrs,11/1,2033 hrs,11/1 2144 hrs Criminal Trespass,,Cleared by Arrest
"",,,,,,West,
15-84718T,11/1,1243 hrs,11/1,1243 hrs,11/1 1243 hrs Threatening,325 E Apache Blvd,Pending
15-84750T,11/1,1645 hrs,10/29,1600 hrs,11/1 1600 hrs Bicycle Theft,Hassayampa,Pending
15-84629W,11/1,2030 hrs,11/1,2030 hrs,11/1 2030 hrs Minor with Alcohol in Body,Las Casas,Cleared by Arrest
"",,,,,,Interdisciplinary,
15-80000181T,11/1,2339 hrs,10/30,1630 hrs,11/1 1730 hrs Bicycle Theft,Sciences & Technology,Pending
"",,,,,,Bldg. 4,
15-84629T,11/1,0312 hrs,11/1,0312 hrs,11/1 0312 hrs Minor with Alcohol in Body,Las Casas,Cleared by Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,E University Dr & S,
15-84858T,11/2,0018 hrs,11/2,0018 hrs,11/2,0018 hrs,Driving with a Suspended License,,Cleared by Arrest
"",,,,,,,,52nd St,
"",,,,,,,,UCENT Parking,
15-85043D,11/2,1400 hrs,10/30,1600 hrs,11/2,1130 hrs,"Theft, Criminal Damage",,Pending
"",,,,,,,,Structure,
15-85119T,11/2,1844 hrs,11/2,1545 hrs,11/2,1550 hrs,Theft,Manzanita Hall,Pending
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
15-85122T,11/2,1856 hrs,11/2,1840 hrs,11/2,1856 hrs,,Manzanita Hall,Pending
"",,,,,,,Paraphernalia,,
15-85112T,11/2,1730 hrs,11/2,2200 hrs,11/2,2200 hrs,Theft,Parking Area 27,Pending
"",,,,,,,,Interdisciplinary,
15-80000180T,11/2,1845 hrs,10/31,1805 hrs,11/2,1805 hrs,Bicycle Theft,Sciences & Technology,Pending
"",,,,,,,,Bldg. 2,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
15-85394P,11/3,1330 hrs,11/3,1330 hrs,11/3,1200 hrs,Theft,Century Hall,Pending
15-80000179T,11/3,1303 hrs,11/3,1200 hrs,11/3,1255 hrs,Bicycle Theft,Adelphi Commons 2,Pending
