"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Wednesday, March 01, 2017",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
17-18284T,3/1,0010 hrs,3/1,0010 hrs,3/1 0028 hrs Minor with Alcohol in Body,Hassayampa E-Wing,Cleared by Arrest
"",,,,,"DUI-Alcohol, Drug, Vapor, Combination Thereof,",600 Block E University,
17-18302T,3/1,0200 hrs,3/1,0200 hrs,3/1 0200 hrs,,Pending
"",,,,,Driving in violation of license restriction,Dr,
"",,,,,,S Rural Rd/E Apache,
17-18306T,3/1,0241 hrs,3/1,0241 hrs,3/1 0315 hrs Driving with a suspended/cancelled/revoked license,,Cleared by Arrest
"",,,,,,Blvd,
"",,,,,,Apache Parking,
17-18514T,3/1,1829 hrs,3/1,0800 hrs,3/1 1820 hrs Theft,,Pending
"",,,,,,Structure,
17-18560D,3/1,2045 hrs,3/1,1700 hrs,3/1 2040 hrs Theft,Ucent,Pending
17-80000082T,3/1,1900 hrs,3/1,1440 hrs,3/1 1735 hrs Bike Theft,Education Lecture Hall,Pending
"",,,,,Occurred,,,
"",Date,Time,,,,,,
Incident #,,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,,
"",,,Date,Time,Date,Time,,
"",,,,,,,"Possession of Marijuana, Possession of Drug",
17-18637P,3/2,0024 hrs,3/2,0024 hrs,3/2,0155 hrs,,Student Union Annex Cleared by Arrest
"",,,,,,,Paraphernalia,
"",,,,,,,"Possession of Marijuana, Possession of Drug",
17-18646T,3/2,0054 hrs,3/2,0054 hrs,3/2,0600 hrs,,S Ash Ave/W 5th St Cleared by Arrest
"",,,,,,,Paraphernalia,
"",,,,,,,,1000 Block E
17-18662T,3/2,0235 hrs,3/2,0235 hrs,3/2,0235 hrs,"DUI-Alcohol, Drug, Vapor, Combination Thereof",Pending
"",,,,,,,,University Dr
17-18737T,3/2,0945 hrs,3/2,0800 hrs,3/2,0810 hrs,Theft,Life Sciences A-Wing Pending
"",,,,,,,,Business Administration
17-18835T,3/2,1453 hrs,3/2,1410 hrs,3/2,1435 hrs,Theft,Pending
"",,,,,,,,C-Wing
"",,,,,,,"Possession of Dangerous Drugs, Possession of Narcotic",
17-18860T,3/2,1702 hrs,3/2,1702 hrs,3/2,1916 hrs,,Parking Structure 1 Pending
"",,,,,,,"Drugs, Possession of Drug Paraphernalia, Theft",
"",,,,,,,,Stauffer
17-18919T,3/2,2131 hrs,3/2,1930 hrs,3/2,2100 hrs,Criminal Damage,Pending
"",,,,,,,,Communications
17-18957T,3/2,2335 hrs,3/2,2335 hrs,3/3,0044 hrs,Possession of Drug Paraphernalia,Hassayampa E-Wing Pending
17-80000085T,3/2,1119 hrs,2/24,1100 hrs,2/27,1100 hrs,Bike Theft,Barrett Pending
17-80000084T,3/2,0739 hrs,3/1,0430 hrs,3/1,0730 hrs,Bike Theft,College of Design South Pending
"",,,,,,,,E University Dr/S Rural
17-18632T,3/2,0014 hrs,3/2,0014 hrs,3/2,0014 hrs,Littering or Polluting,Cleared by Arrest
"",,,,,,,,Rd
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
17-18973T,3/3,0034 hrs,3/3,0034 hrs,3/3,0140 hrs,,Physical Sciences A,Cleared By Arrest
"",,,,,,,Paraphernalia,,
17-19019T,3/3,0316 hrs,3/3,0316 hrs,3/3,0407 hrs,Minor with Alcohol in the Body,Parking Lot 72,Cleared By Arrest
17-19125T,3/3,1220 hrs,2/17,0000 hrs,3/3,1220 hrs,Criminal Damage,Physical Sciences D,Pending
"",,,,,,,,University Center,
17-19132D,3/3,1332 hrs,2/17,0800 hrs,3/3,1329 hrs,Bike Theft,,Pending
"",,,,,,,,Parking Garage,
17-19149T,3/3,1510 hrs,2/3,1505 hrs,2/3,1505 hrs,Disorderly Conduct,Parking WLot 10,Pending
17-19289T,3/3,2213 hrs,3/2,1040 hrs,3/3,1100 hrs,Theft,Hayden Library,Pending
"",,,,,,,"Possession of Dangerous Drugs, Possession of",,
17-19264T,3/3,2213 hrs,3/3,2213 hrs,3/3,2213 hrs,"Dangerous Drugs for Sale, Tampering with Physical",E 6th St/ S College Ave,Pending
"",,,,,,,"Evidence, Possession of Marijuana",,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Possession Dangerous Drugs, Possession of Narcotic",,
17-19330T,3/4,0154 hrs,3/4,0154 hrs,3/4,0352 hrs,"Drugs, Possession of Marijuana, Possession of Drug",Parking Structure 5,Pending
"",,,,,,,"Paraphernalia, Under 21 with Alcohol in the Body",,
17-19337T,3/4,0230 hrs,3/4,0220 hrs,3/4,0220 hrs,Assault,Hassayampa G,Cleared By Arrest
17-19612T,3/4,2229 hrs,3/4,2229 hrs,3/4,2229 hrs,Possession of Drug Paraphernalia,Vista Del Sol,Cleared By Arrest
"",,,,,,,,600 Block of S Mill,
17-80000097T,3/4,1851 hrs,3/3,1415 hrs,3/3,1605 hrs,Bike Theft,,Pending
"",,,,,,,,Ave,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,Under 21 yrs of age to Drive/Be in Physical Control of,,
"",,,,,,,"a Vehicle w/Liquor in Body, DUI-Alcohol, Drug,",,
17-19671T,3/8,0433 hrs,3/5,0433 hrs,3/5,0433 hrs,"Vapor, Combination Thereof, DUI w/BAC of .08 or",E Spence Ave/S Rita Ln,Cleared by Arrest
"",,,,,,,"higher, DUI-Extreme w/BAC of .15 or more but less",,
"",,,,,,,"than .20, DUI- Super Extreme w/BAC of .20 or higher",,
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
17-19848T,3/5,2146 hrs,3/8,2146 hrs,3/8,2146 hrs,,Palo Verde East,Pending
"",,,,,,,"Paraphernalia, Possession of narcotic Drugs",,
"",,,,,Occurred,,,,
