"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Wednesday, November 01, 2017",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
17-86388T,11/1,0225 hrs,11/1,0225 hrs,"11/1 0225 hrs DUI, DUI w/BAC of .08 Higher",S Rural Rd/ E 6th St,Cleared By Arrest
"",,,,,,E Terrace Rd/ S Rural,
17-86400T,11/1,0309 hrs,11/1,0309 hrs,11/1 0324 hrs Tracing/ Exhibition of Speed,,Cleared By Arrest
"",,,,,,Rd,
17-86540T,11/1,1411 hrs,10/31,2200 hrs,11/1 2200 hrs Theft of a Credit Card,Vista Del Sol,Pending
17-86565T,11/1,1602 hrs,11/1,1602 hrs,11/1 1658 hrs Trespassing,Palo Verde,Cleared By Arrest
17-86633T,11/1,2145 hrs,11/1,2140 hrs,11/1 2155 hrs Disorderly Conduct,Vista Del Sol,Pending
"",,,,,,S Elm St/ E Apache,
17-86654T,11/1,2304 hrs,11/1,2304 hrs,"11/2 2304 hrs Possession of Marijuana, Possession of Paraphernalia",,Pending
"",,,,,,Blvd,
"",,,,,,1200 Block of E,
17-80000268T,11/1,1400 hrs,10/18,0600 hrs,10/18 0620 hrs Bike Theft,,Pending
"",,,,,,University Dr,
17-80000266T,11/1,1720 hrs,11/1,2430 hrs,11/1 1640 hrs Bike Theft,Hassayampa Village,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,N Scottsdale Rd/E,
17-86689T,11/2,0109 hrs,11/2,0109 hrs,11/2,0148 hrs,Driving with a Suspended/Cancelled/Revoked License,,Cleared By Arrest
"",,,,,,,,Curry Rd,
"",,,,,,,Theft of Means of Transportation-Intent to Permanently,,
17-86759T,11/2,0830 hrs,11/2,0500 hrs,11/2,0700 hrs,,ASU Health Services,Pending
"",,,,,,,Deprive,,
17-86990T,11/2,2252 hrs,11/2,2252 hrs,11/2,2252 hrs,Possession - Drug Paraphernalia,Vista Del Sol,Cleared By Arrest
"",,,,,,,,500 Block of E,
17-80000261T,11/2,1622 hrs,11/2,1500 hrs,11/2,1600 hrs,Bike Theft,,Pending
"",,,,,,,,University Dr,
17-80000263T,11/2,1729 hrs,11/1,1300 hrs,11/1,0900 hrs,Theft,Manzanita Hall,Pending
"",,,,,,,,500 Block of E,
17-80000262T,11/2,1752 hrs,10/23,2400 hrs,11/2,1300 hrs,Bike Theft,,Pending
"",,,,,,,,University Dr,
17-80000265T,11/2,1706 hrs,11/2,1530 hrs,11/2,1625 hrs,Bike Theft,Tooker House,Pending
17-80000277T,11/2,2205 hrs,11/2,1430 hrs,11/2,1900 hrs,Bike Theft,Center Point Building,Pending
"",,,,,Occurred,,,,
