"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Saturday, March 01, 2014",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,,E Lemon Mall /,
14-16346T,3/1,0006 hrs,3/1,0006 hrs,3/1 0020 hrs Minor w/Alcohol in Body,S McAllister,Cleared By Arrest
"",,,,,,Ave,
"",,,,,,S Rural Rd / E,
14-16360T,3/1,0117 hrs,3/1,0117 hrs,3/1 0121 hrs Minor w/Alcohol in Body,,Cleared By Arrest
"",,,,,,Lemon Ave,
"",,,,,,1300 Block of W,
14-16361T,3/1,0119 hrs,3/1,0119 hrs,3/1 0120 hrs Possession of Narcotic Drugs,,Cleared By Arrest
"",,,,,,14th St,
"",,,,,,E Lemon St / S,
14-16362T,3/1,0130 hrs,3/1,0130 hrs,3/1 0132 hrs Minor w/Alcohol in Body,,Cleared By Arrest
"",,,,,,Rural Rd,
"",,,,,"Possession of Marijuana, Minor w/Alcohol in",Language &,
14-16367T,3/1,0150 hrs,3/1,0150 hrs,3/1 0206 hrs,,Cleared By Arrest
"",,,,,Body,Literature,
14-16373T,3/1,0258 hrs,3/1,0258 hrs,"3/1 0330 hrs Criminal Trespass, Minor w/Alcohol in Body",Palo Verde West,Cleared By Arrest
14-16444T,3/1,1330 hrs,2/28,2000 hrs,3/1 1200 hrs Bike Theft,Best A,Pending
"",,,,,"Driving w/Suspended License, No Proof of",,
14-16581T,3/1,2340 hrs,3/1,2340 hrs,3/2 0005 hrs,Vista del Sol,Cleared By Arrest
"",,,,,"Insurance, No Current Registration",,
"",,,,,Occurred,,,,
"",Date,Time,,From,,Thru,,,
Incident #,,,,,,,Description,Location,Disposition
"",Reported,Reported,Date,Time,Date,Time,,,
"",,,,,,,"DUI, Exhibition of Speed, Underage",,
"",,,,,,,,E University Dr/,
14-16605T,3/2,0113 hrs,3/2,0113 hrs,3/2,0113 hrs,"Drinking/Driving, Driving under Influence of",,Cleared By Arrest
"",,,,,,,,S Mcclintock Dr,
"",,,,,,,"Alcohol, Open Container in Vehicle",,
"",,,,,,,,E Apache Blvd/,
14-16639T,3/2,0500 hrs,3/2,0500 hrs,3/2,0500 hrs,Minor with Alcohol in Body,,Cleared By Arrest
"",,,,,,,,S Mcallister Ave,
14-16712T,3/2,1442 hrs,3/2,1442 hrs,3/2,1400 hrs,Trespass,Memorial Union,Cleared By Arrest
14-16756T,3/2,1949 hrs,3/2,1837 hrs,3/2,1837 hrs,Threatening,Manzanita Hall,Pending
"",,,,,,,,E Spence Ave/S,
14-16809T,3/2,2300 hrs,3/2,2316hrs,3/2,2316 hrs,Possession of Drug Paraphernalia,,Cleared By Arrest
"",,,,,,,,Rural Rd,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,Physical,
14-16904T,3/3,0852 hrs,2/28,1600 hrs,3/3,0840 hrs,Theft,,Pending
"",,,,,,,,Education East,
"",,,,,,,,Women's',
14-16930T,3/3,1054 hrs,2/25,1430 hrs,2/26,1200 hrs,Theft,Gymnastic,Pending
"",,,,,,,,Training Facility,
"",,,,,,,,Business,
14-16971T,3/3,1343 hrs,3/3,1120 hrs,3/3,1200 hrs,Theft,,Pending
"",,,,,,,,Administration,
"",,,,,,,"Theft of Services, Driving on Sidewalk, Lighted",,
"",,,,,,,,Parking Structure,
14-17029T,3/3,1939 hrs,3/3,1939 hrs,3/3,2018 hrs,"Lamps Required, Failure to Right-Curb for",,Cleared by Arrest
"",,,,,,,,4,
"",,,,,,,Emergency Vehicles,,
14-17068T,3/3,2201 hrs,3/3,2155 hrs,3/3,2201 hrs,Disorderly Conduct,Manzanita Hall,Cleared by Arrest
"",,,,,,,,Hassayampa,
14-17069T,3/3,2208 hrs,3/3,2208 hrs,3/3,2214 hrs,Criminal Trespass,,Cleared by Arrest
"",,,,,,,,Phase I,
"",,,,,,,,E Taylor St / N,
14-17087D,3/3,2302 hrs,3/3,2302 hrs,3/3,2325 hrs,Criminal Trespass,,Cleared by Arrest
"",,,,,,,,2nd St,
14-17077T,3/3,2231 hrs,3/3,,3/3,1800 hrs,Theft,Secret Garden,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
14-17177T,3/4,0757 hrs,3/4,0445 hrs,3/4,0600 hrs,Bike Theft,Barrett,Pending
"",,,,,,,,40 Block of E,
14-17243T,3/4,1224 hrs,3/1,0845 hrs,3/1,1730 hrs,Vehicle Burglary,,Pending
"",,,,,,,,Gammage Pkwy,
