"",,,,,,Police Log,,
"",,,,,,Arizona State University Police Department,,
"",,,,,,"Thursday, March 01, 2012",,
"",,,,,Occurred,,,
"",Date,Time,,,,,,
Incident #,,,,From,,Thru Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date,Time,Date,Time,,
12-4135T,3/1,0117 hrs,3/1,0117 hrs,3/1,0201 hrs Minor in Consumption of Alcohol,Lattie Coor Hall,Cleared by Arrest
12-4155T,3/1,1238 hrs,3/1,1230 hrs,3/1,1230 hrs Shoplifting,Bookstore,Pending
12-4160P,3/1,1340 hrs,3/1,1340 hrs,3/1,"1828 hrs Hit and Run Accident, No Injuries",Parking Lot 30,Pending
12-4166T,3/1,1514 hrs,3/1,1130 hrs,3/1,1500 hrs Theft,Goldwater Institute,Pending
"",,,,,,,E. Apache Blvd. / S.,
12-4175T,3/1,1714 hrs,3/1,1714 hrs,3/1,1730 hrs Accident with Injuries,,Pending
"",,,,,,,College Ave.,
"",,,,,,"Possession of Marijuana, Possession of Drug",,
12-4189T,3/1,2223 hrs,3/1,2223 hrs,3/1,"2223 hrs Paraphernalia, Minor in Possession of Drug",Parking Structure 5,Pending
"",,,,,,Paraphernalia,,
"",,,,,Occurred,,,
"",Date,Time,,,,,,
Incident #,,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,,
"",,,Date,Time,Date,Time,,
"",,,,,,,,700 Block of E. Alpha
12-4212T,3/2,0801 hrs,2/29,1700 hrs,3/1,1200 hrs,Criminal Damage,Pending
"",,,,,,,,Dr
"",,,,,,,"Disorderly Conduct, Interference with an Educational",Student Services
12-4217T,3/2,1124 hrs,3/2,1124 hrs,3/2,1130 hrs,,Cleared by Arrest
"",,,,,,,Institution,Building
12-4225T,3/2,1411 hrs,11/6,1200 hrs,3/2,1526 hrs,"Theft of a Credit Card, Fraudulent Use of a Credit Card",Palo Verde West Pending
"",,,,,,,,Interdisciplinary
12-4226T,3/2,1456 hrs,2/27,1700 hrs,2/29,0900 hrs,Bike Theft,Sciences and Pending
"",,,,,,,,Technology 4
12-4230T,3/2,1723 hrs,3/1,900 hrs,3/2,1600 hrs,Bike Theft,College of Design North Pending
12-4235T,3/2,2108 hrs,3/2,2108 hrs,3/2,2157 hrs,Possession of Drug Paraphernalia,McClintock Hall Cleared by Arrest
"",,,,,,,Assisted Tempe PD with a call of shots fired in their,S Dorsey Ave / E
12-4244T,3/2,2333 hrs,3/2,2333 hrs,3/2,2333 hrs,,Agency Assist
"",,,,,,,jurisdiction.This was not  on the ASU campus.,Broadway Rd
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Criminal Damage, Disorderly Conduct, Public",,
12-4247T,3/3,0205 hrs,3/3,0205 hrs,3/3,0300 hrs,"Nuisance, Minor in Consumption of Alcohol,",Goldwater Building,Cleared by Arrest
"",,,,,,,Possession of a Fictitious/ Cancelled License,,
"",,,,,,,,Interdisciplinary,
12-4259T,3/3,0858 hrs,3/2,1700 hrs,3/3,0700 hrs,Criminal Damage,Sciences and,Pending
"",,,,,,,,Technology Building II,
12-4265T,3/3,1400 hrs,3/3,1401 hrs,3/3,1405 hrs,Assault,Hayden Library,Pending
"",,,,,,,,E. Apache Blvd. / S.,
12-4281T,3/3,2017 hrs,3/3,2017 hrs,3/3,2022 hrs,Racing on a Highway,,Cleared by Arrest
"",,,,,,,,Normal Ave.,
"",,,,,,,"Aggravated Assault on a Police Officer, Resisting",,
12-4286T,3/3,2123 hrs,3/3,2123 hrs,3/3,2123 hrs,,Hayden Library,Pending
"",,,,,,,"Arrest, 2nd Degree Trespassing",,
12-4287T,3/3,2212 hrs,3/3,2212 hrs,3/3,2342 hrs,Warrant Arrest,Danforth Chapel,Cleared by Arrest
"",,,11/201,,11/201,,,Student Recreation,
12-4296T,3/3,2317 hrs,,2100 hrs,,2300 hrs,Sexual Assault,,Pending
"",,,0,,0,,,Complex,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
12-4298T,3/4,0047 hrs,3/4,0047 hrs,3/4,0047 hrs,Minor With Alcohol In Body,Hassayampa Phrase 2,Cleared By Arrest
12-4300T,3/4,0132 hrs,3/4,0132 hrs,3/4,0132 hrs,Theft,Towers,Pending
12-4303T,3/4,0219 hrs,3/4,0030 hrs,3/4,0030 hrs,Assault Aggravated,525 S Forest Ave,Pending
12-4322P,3/4,1558 hrs,1/1,0000 hrs,1/1,0000 hrs,Crime Against Child,Polytechnic  Housing,Pending
12-4334W,3/4,2100 hrs,3/4,2000 hrs,3/4,2100 hrs,Theft,La Casas,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
12-4357T,3/5,1020 hrs,3/5,0100 hrs,3/5,1000 hrs,Bike Theft,Vista Del Sol E,Pending
12-4358T,3/5,1020 hrs,3/5,0100 hrs,3/5,1000 hrs,Bike Theft,Vista Del Sol E,Pending
12-4361W,3/5,1031 hrs,3/5,0930 hrs,3/5,1030 hrs,Bike Theft,Fletcher Library,Pending
12-4363T,3/5,1049 hrs,3/4,2230 hrs,3/5,1030 hrs,Bike Theft,Palo Verde E,Pending
12-4366T,3/5,1225 hrs,3/2,1900 hrs,3/4,2300 hrs,Bike Theft,Parking Lot 59,Pending
12-4368D,3/5,1340 hrs,2/28,1530 hrs,2/28,1600 hrs,Theft,University Center,Pending
12-4377W,3/5,1720 hrs,3/2,0000 hrs,3/5,1720 hrs,Bike Theft,University Center,Pending
"",,,,,,,"Possession of Marijuana, Drug Paraphernalia, Criminal",,
12-4383T,3/5,2033 hrs,3/5,2033 hrs,3/5,2033 hrs,,Arboretum,Pending
"",,,,,,,Trespass 2nd Degree,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
12-4401T,3/6,0121 hrs,3/6,0121 hrs,3/6,0154,Under 21 with Alcohol in Body,Lot 58,Cleared by Arrest
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
12-4460T,3/6,2042 hrs,3/6,2042 hrs,3/6,2103 hrs,,The Arboretum,Pending
"",,,,,,,"Paraphernalia, Criminal Trespass",,
12-4463T,3/6,2128 hrs,3/6,1630 hrs,3/6,2128 hrs,Vehicle Burglary,Lot 59,Pending
12-4466T,3/6,2201 hrs,3/6,1700 hrs,3/6,2130 hrs,Vehicle Burglary,Lot 59,Pending
12-4467T,3/6,2208 hrs,3/6,1820 hrs,3/6,2140 hrs,Vehicle Burglary,Lot 59,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
12-4480W,3/7,0007 hrs,3/7,0007 hrs,3/7,0007 hrs,Minor With Alcohol In Body,Las Casas,Cleared By Arrest
12-4523T,3/7,1223 hrs,3/5,1900 hrs,3/7,1200 hrs,"Vehicle Burglary, Criminal Damage",Parking Structure 6,Pending
12-4536T,3/7,1523 hrs,3/7,1500 hrs,3/7,1530 hrs,Bike Theft,Psychology North,Pending
12-4539D,3/7,1620 hrs,3/7,1030 hrs,3/7,1030 hrs,Bike Theft,Cronkite,Pending
12-4553T,3/7,1959 hrs,3/7,1959 hrs,3/7,1959 hrs,Failure To Provide ID,2100 S Rural Rd,Cleared By Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,Information Systems,
12-4581T,3/8,0641 hrs,3/8,0645 hrs,3/8,0645 hrs,"Possession Of Dangerous Drugs, Drug Paraphernalia",,Pending
"",,,,,,,,Technology & Design,
12-4582W,3/8,0722 hrs,3/7,2015 hrs,3/8,0705 hrs,Vehicle Burglary,Parking Lot 19,Pending
"",,,,,,,,Business,
12-4583T,3/8,0740 hrs,3/6,1800 hrs,3/7,0800 hrs,Criminal Damage,,Pending
"",,,,,,,,Administration,
12-4585T,3/8,0820 hrs,3/8,0730 hrs,3/8,0755 hrs,Bike Theft,Language and Literature,Pending
"",,,,,,,,Hassayampa Academic,
12-4611T,3/8,1649 hrs,3/8,1645 hrs,3/8,1650 hrs,Criminal Damage,,Pending
"",,,,,,,,Village II,
"",,,,,,,"Possession Of Marijuana,  Possession Of Drug",,
12-4639T,3/8,2313 hrs,3/8,2315 hrs,3/8,2315 hrs,,Cholla,Pending
"",,,,,,,Paraphernalia,,
"",,,,,,,,Hassayampa Academic,
12-4640T,3/8,2314 hrs,3/8,2314 hrs,3/8,2314 hrs,Possession Of Paraphernalia,,Cleared By Arrest
"",,,,,,,,Village II,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
