"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Saturday, June 01, 2013",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,"DUI w/VAC .20 or Above, DUI w/BAC greater than",,
"",,,,,,S Rural Rd / E,
13-37732T,6/1,0238 hrs,6/1,0238 hrs,"6/1 0302 hrs .15 but less than .20, DUI w/BAC of .08 or Above, DUI",,Cleared by Arrest
"",,,,,,Broadway Rd,
"",,,,,"to the Slightest Degree, Speeding",,
13-37750T,6/1,0636 hrs,6/1,0636 hrs,6/1 0709 hrs Minor with Alcohol in Body,Cereus,Cleared by Arrest
"",,,,,,S Rural Rd / E,
13-37850T,6/1,2117 hrs,6/1,2117 hrs,6/1 2150 hrs Warrant Arrests,,Cleared by Arrest
"",,,,,,University Dr,
13-37852D,6/1,2138 hrs,6/1,1130 hrs,6/1 1400 hrs Theft,Cronkite,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,E University Dr / E,
13-37893T,6/2,0257 hrs,6/2,0257 hrs,6/2,0300 hrs,"Driving on Suspended DL, Driving without Headlights",,Cleared by Arrest
"",,,,,,,,Veterans Way,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-38196T,6/3,2126 hrs,6/2,1800 hrs,6/2,1900 hrs,Bike Theft,Memorial Union,Pending
"",,,,,,,"Driving on Suspended License, Display Suspended",N Scottsdale Rd /,
13-38217T,6/3,2248 hrs,6/3,2248 hrs,6/3,2354 hrs,,,Cleared by Arrest
"",,,,,,,"Plates, No Current Registration",Hancock,
13-38223T,6/3,2343 hrs,6/3,2200 hrs,6/3,2330 hrs,Theft,Vista del Sol,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,Nothing to Report,,
"",,,,,Occurred,,,,
